PO_Number,Vendor,Supplier,Material,PO_Quantity,Order_Value,Due_Date,Creation_Date,Prior_Year_Orders,Prior_Year_Value
NEWPO2026_SCALED_005496,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",100,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005497,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",100,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005498,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",100,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005499,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",100,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005500,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",100,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005501,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005502,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005503,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005504,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005505,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005506,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005507,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005508,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005509,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005510,90001183,Lab Equipment & analytical ,"MICROCAP 1UL,32MM, 100/vial x 10 vls/CS",101,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005511,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005512,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005513,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005514,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005515,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005516,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005517,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005518,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005519,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005520,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",100,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005521,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-03-02,2026-02-22,3,607.8
NEWPO2026_SCALED_005522,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-04-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005523,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-05-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005524,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-06-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005525,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-07-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005526,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-08-03,2026-02-22,3,607.8
NEWPO2026_SCALED_005527,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-09-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005528,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-10-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005529,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-11-02,2026-02-22,3,607.8
NEWPO2026_SCALED_005530,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",503,60.78,2026-12-01,2026-02-22,3,607.8
NEWPO2026_SCALED_005531,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-03-02,2026-02-22,2,364.68
NEWPO2026_SCALED_005532,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-04-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005533,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-05-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005534,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-06-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005535,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-07-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005536,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-08-03,2026-02-22,2,364.68
NEWPO2026_SCALED_005537,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-09-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005538,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-10-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005539,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-11-02,2026-02-22,2,364.68
NEWPO2026_SCALED_005540,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",300,36.47,2026-12-01,2026-02-22,2,364.68
NEWPO2026_SCALED_005541,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-03-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005542,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-04-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005543,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-05-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005544,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-06-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005545,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-07-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005546,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-08-03,2026-02-22,1,243.12
NEWPO2026_SCALED_005547,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-09-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005548,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-10-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005549,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-11-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005550,90001183,Lab Equipment & analytical ,"MICROCAP 20UL,64MM,100/Vial x 10 vls/CS",202,24.31,2026-12-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005551,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005552,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005553,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005554,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005555,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005556,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005557,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005558,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005559,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005560,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",99,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005561,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005562,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005563,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005564,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005565,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005566,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005567,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005568,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005569,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005570,90001183,Lab Equipment & analytical ,"MICROCAP 10UL,41MM,100/Vial x 10 vls/CS",101,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005571,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-03-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005572,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-04-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005573,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-05-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005574,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-06-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005575,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-07-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005576,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-08-03,2026-02-22,1,243.12
NEWPO2026_SCALED_005577,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-09-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005578,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-10-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005579,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-11-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005580,90001183,Lab Equipment & analytical ,"MICROCAP 50UL,100M,100/Vial x 10 vls/CS",198,24.31,2026-12-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005581,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005582,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005583,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005584,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005585,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005586,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005587,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005588,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005589,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005590,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",100,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005591,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-03-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005592,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-04-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005593,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-05-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005594,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-06-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005595,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-07-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005596,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-08-03,2026-02-22,1,121.56
NEWPO2026_SCALED_005597,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-09-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005598,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-10-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005599,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-11-02,2026-02-22,1,121.56
NEWPO2026_SCALED_005600,90001183,Lab Equipment & analytical ,"MICROCAP 100UL,116MM,100/Vial x 10vls/CS",102,12.16,2026-12-01,2026-02-22,1,121.56
NEWPO2026_SCALED_005601,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-03-02,2026-02-22,1,55.06
NEWPO2026_SCALED_005602,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-04-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005603,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-05-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005604,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-06-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005605,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-07-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005606,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-08-03,2026-02-22,1,55.06
NEWPO2026_SCALED_005607,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-09-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005608,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-10-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005609,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-11-02,2026-02-22,1,55.06
NEWPO2026_SCALED_005610,90001183,Lab Equipment & analytical ,MICROCAP 5-PACK,0,5.51,2026-12-01,2026-02-22,1,55.06
NEWPO2026_SCALED_005611,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-03-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005612,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-04-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005613,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-05-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005614,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-06-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005615,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-07-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005616,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-08-03,2026-02-22,1,243.12
NEWPO2026_SCALED_005617,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-09-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005618,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-10-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005619,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-11-02,2026-02-22,1,243.12
NEWPO2026_SCALED_005620,90001183,Lab Equipment & analytical ,"MICROCAP 2UL,32MM, 100/vial x 10 vls/CS",201,24.31,2026-12-01,2026-02-22,1,243.12
NEWPO2026_SCALED_005621,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-03-02,2026-02-22,1,729.36
NEWPO2026_SCALED_005622,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-04-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005623,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-05-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005624,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-06-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005625,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-07-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005626,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-08-03,2026-02-22,1,729.36
NEWPO2026_SCALED_005627,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-09-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005628,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-10-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005629,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-11-02,2026-02-22,1,729.36
NEWPO2026_SCALED_005630,90001183,Lab Equipment & analytical ,"MICROCAP 5UL,32MM,100/vial x 10 vls/CS",604,72.94,2026-12-01,2026-02-22,1,729.36
NEWPO2026_SCALED_005631,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-03-02,2026-02-22,4,10893.6
NEWPO2026_SCALED_005632,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-04-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005633,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-05-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005634,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-06-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005635,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-07-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005636,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-08-03,2026-02-22,4,10893.6
NEWPO2026_SCALED_005637,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-09-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005638,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-10-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005639,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-11-02,2026-02-22,4,10893.6
NEWPO2026_SCALED_005640,90001833,lab tools & equipment supplier,"20 mm Crimper, Flip-Cap Seal",10,1089.36,2026-12-01,2026-02-22,4,10893.6
NEWPO2026_SCALED_005641,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-03-02,2026-02-22,3,2693.99
NEWPO2026_SCALED_005642,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-04-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005643,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-05-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005644,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-06-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005645,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-07-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005646,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-08-03,2026-02-22,3,2693.99
NEWPO2026_SCALED_005647,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-09-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005648,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-10-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005649,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-11-02,2026-02-22,3,2693.99
NEWPO2026_SCALED_005650,90001833,lab tools & equipment supplier,"20 MM DECAPPER, PLIERS STYLE",5,269.4,2026-12-01,2026-02-22,3,2693.99
NEWPO2026_SCALED_005651,90001833,lab tools & equipment supplier,"13 mm Crimper, Flip-Cap Seal",4,419.34,2026-03-02,2026-02-22,2,4193.4
NEWPO2026_SCALED_005652,90001833,lab tools & equipment supplier,"13 mm Crimper, Flip-Cap Seal",4,419.34,2026-04-01,2026-02-22,2,4193.4
NEWPO2026_SCALED_005653,90001833,lab tools & equipment supplier,"13 mm Crimper, Flip-Cap Seal",4,419.34,2026-05-01,2026-02-22,2,4193.4
NEWPO2026_SCALED_005654,90001833,lab tools & equipment supplier,"13 mm Crimper, Flip-Cap Seal",4,419.34,2026-06-01,2026-02-22,2,4193.4
